"date","year","month","day","5405001"
1985-01-01,1985,1,1,0.427
1985-02-01,1985,2,1,8.183
1985-03-01,1985,3,1,5.974
1985-04-01,1985,4,1,6.299
1985-05-01,1985,5,1,81.109
1985-06-01,1985,6,1,59.889
1985-07-01,1985,7,1,153.552
1985-08-01,1985,8,1,51.083
1985-09-01,1985,9,1,36.936
1985-10-01,1985,10,1,29.724
1985-11-01,1985,11,1,31.451
1985-12-01,1985,12,1,3.626
1986-01-01,1986,1,1,0.004
1986-02-01,1986,2,1,10.942
1986-03-01,1986,3,1,3.704
1986-04-01,1986,4,1,7.311
1986-05-01,1986,5,1,183.412
1986-06-01,1986,6,1,136.616
1986-07-01,1986,7,1,85.545
1986-08-01,1986,8,1,99.15
1986-09-01,1986,9,1,58.128
1986-10-01,1986,10,1,30.888
1986-11-01,1986,11,1,15.375
1986-12-01,1986,12,1,2.057
1987-01-01,1987,1,1,0.626
1987-02-01,1987,2,1,8.61
1987-03-01,1987,3,1,10.651
1987-04-01,1987,4,1,11.009
1987-05-01,1987,5,1,110.758
1987-06-01,1987,6,1,65.769
1987-07-01,1987,7,1,234.218
1987-08-01,1987,8,1,187.278
1987-09-01,1987,9,1,41.902
1987-10-01,1987,10,1,38.151
1987-11-01,1987,11,1,20.413
1987-12-01,1987,12,1,1.654
1988-01-01,1988,1,1,0
1988-02-01,1988,2,1,10.044
1988-03-01,1988,3,1,4.694
1988-04-01,1988,4,1,5.644
1988-05-01,1988,5,1,52.97
1988-06-01,1988,6,1,69.047
1988-07-01,1988,7,1,64.78
1988-08-01,1988,8,1,73.388
1988-09-01,1988,9,1,68.476
1988-10-01,1988,10,1,20.442
1988-11-01,1988,11,1,18.496
1988-12-01,1988,12,1,4.687
1989-01-01,1989,1,1,1.609
1989-02-01,1989,2,1,5.595
1989-03-01,1989,3,1,3.409
1989-04-01,1989,4,1,6.276
1989-05-01,1989,5,1,77.083
1989-06-01,1989,6,1,58.766
1989-07-01,1989,7,1,69.483
1989-08-01,1989,8,1,156.144
1989-09-01,1989,9,1,28.179
1989-10-01,1989,10,1,21.768
1989-11-01,1989,11,1,18.86
1989-12-01,1989,12,1,1.867
1990-01-01,1990,1,1,0.407
1990-02-01,1990,2,1,8.702
1990-03-01,1990,3,1,7.535
1990-04-01,1990,4,1,17.378
1990-05-01,1990,5,1,96.188
1990-06-01,1990,6,1,73.568
1990-07-01,1990,7,1,65.578
1990-08-01,1990,8,1,58.305
1990-09-01,1990,9,1,53.217
1990-10-01,1990,10,1,31.672
1990-11-01,1990,11,1,15.941
1990-12-01,1990,12,1,1.548
1991-01-01,1991,1,1,0.422
1991-02-01,1991,2,1,7.207
1991-03-01,1991,3,1,3.904
1991-04-01,1991,4,1,7.994
1991-05-01,1991,5,1,149.04
1991-06-01,1991,6,1,143.433
1991-07-01,1991,7,1,143.589
1991-08-01,1991,8,1,97.527
1991-09-01,1991,9,1,68.352
1991-10-01,1991,10,1,29.499
1991-11-01,1991,11,1,14.329
1991-12-01,1991,12,1,3.764
1992-01-01,1992,1,1,0.555
1992-02-01,1992,2,1,6.604
1992-03-01,1992,3,1,14.071
1992-04-01,1992,4,1,16.146
1992-05-01,1992,5,1,194.656
1992-06-01,1992,6,1,151.923
1992-07-01,1992,7,1,56.509
1992-08-01,1992,8,1,103.508
1992-09-01,1992,9,1,54.169
1992-10-01,1992,10,1,18.227
1992-11-01,1992,11,1,33.503
1992-12-01,1992,12,1,4.725
1993-01-01,1993,1,1,1.792
1993-02-01,1993,2,1,12.615
1993-03-01,1993,3,1,7.513
1993-04-01,1993,4,1,20.43
1993-05-01,1993,5,1,174.733
1993-06-01,1993,6,1,115.796
1993-07-01,1993,7,1,97.532
1993-08-01,1993,8,1,70.461
1993-09-01,1993,9,1,41.79
1993-10-01,1993,10,1,17.344
1993-11-01,1993,11,1,18.304
1993-12-01,1993,12,1,2.194
1994-01-01,1994,1,1,1.268
1994-02-01,1994,2,1,9.557
1994-03-01,1994,3,1,3.451
1994-04-01,1994,4,1,11.812
1994-05-01,1994,5,1,105.25
1994-06-01,1994,6,1,93.011
1994-07-01,1994,7,1,112.537
1994-08-01,1994,8,1,65.846
1994-09-01,1994,9,1,53.379
1994-10-01,1994,10,1,28.25
1994-11-01,1994,11,1,21.71
1994-12-01,1994,12,1,2.309
1995-01-01,1995,1,1,1.555
1995-02-01,1995,2,1,7.83
1995-03-01,1995,3,1,8.391
1995-04-01,1995,4,1,17.535
1995-05-01,1995,5,1,63.3
1995-06-01,1995,6,1,89.386
1995-07-01,1995,7,1,85.328
1995-08-01,1995,8,1,81.172
1995-09-01,1995,9,1,85.57
1995-10-01,1995,10,1,20.801
1995-11-01,1995,11,1,15.799
1995-12-01,1995,12,1,4.236
1996-01-01,1996,1,1,0.4
1996-02-01,1996,2,1,7.629
1996-03-01,1996,3,1,6.338
1996-04-01,1996,4,1,15.105
1996-05-01,1996,5,1,84.159
1996-06-01,1996,6,1,85.366
1996-07-01,1996,7,1,66.338
1996-08-01,1996,8,1,68.709
1996-09-01,1996,9,1,45.858
1996-10-01,1996,10,1,18.823
1996-11-01,1996,11,1,14.369
1996-12-01,1996,12,1,2.613
1997-01-01,1997,1,1,0.674
1997-02-01,1997,2,1,6.976
1997-03-01,1997,3,1,15.167
1997-04-01,1997,4,1,6.592
1997-05-01,1997,5,1,136.994
1997-06-01,1997,6,1,297.68
1997-07-01,1997,7,1,95.302
1997-08-01,1997,8,1,127.43
1997-09-01,1997,9,1,51.157
1997-10-01,1997,10,1,48.409
1997-11-01,1997,11,1,20.247
1997-12-01,1997,12,1,2.093
1998-01-01,1998,1,1,0.004
1998-02-01,1998,2,1,8.73
1998-03-01,1998,3,1,11.994
1998-04-01,1998,4,1,21.759
1998-05-01,1998,5,1,103.09
1998-06-01,1998,6,1,81.73
1998-07-01,1998,7,1,51.029
1998-08-01,1998,8,1,45.349
1998-09-01,1998,9,1,87.386
1998-10-01,1998,10,1,17.249
1998-11-01,1998,11,1,22.531
1998-12-01,1998,12,1,4.277
1999-01-01,1999,1,1,0.521
1999-02-01,1999,2,1,9.843
1999-03-01,1999,3,1,11.046
1999-04-01,1999,4,1,21.052
1999-05-01,1999,5,1,66.917
1999-06-01,1999,6,1,97.048
1999-07-01,1999,7,1,76.626
1999-08-01,1999,8,1,180.894
1999-09-01,1999,9,1,105.856
1999-10-01,1999,10,1,46.174
1999-11-01,1999,11,1,19.837
1999-12-01,1999,12,1,2.057
2000-01-01,2000,1,1,1.641
2000-02-01,2000,2,1,6.51
2000-03-01,2000,3,1,7.925
2000-04-01,2000,4,1,26.952
2000-05-01,2000,5,1,76.8
2000-06-01,2000,6,1,268.167
2000-07-01,2000,7,1,74.183
2000-08-01,2000,8,1,41.606
2000-09-01,2000,9,1,87.476
2000-10-01,2000,10,1,22.731
2000-11-01,2000,11,1,32.364
2000-12-01,2000,12,1,2.599
2001-01-01,2001,1,1,0.004
2001-02-01,2001,2,1,8.648
2001-03-01,2001,3,1,10.827
2001-04-01,2001,4,1,14.207
2001-05-01,2001,5,1,136.947
2001-06-01,2001,6,1,99.063
2001-07-01,2001,7,1,198.718
2001-08-01,2001,8,1,91.502
2001-09-01,2001,9,1,61.919
2001-10-01,2001,10,1,27.66
2001-11-01,2001,11,1,17.465
2001-12-01,2001,12,1,5.329
2002-01-01,2002,1,1,0.489
2002-02-01,2002,2,1,8.755
2002-03-01,2002,3,1,6.584
2002-04-01,2002,4,1,17.263
2002-05-01,2002,5,1,264.92
2002-06-01,2002,6,1,256.143
2002-07-01,2002,7,1,90.828
2002-08-01,2002,8,1,103.752
2002-09-01,2002,9,1,74.506
2002-10-01,2002,10,1,30.042
2002-11-01,2002,11,1,18.504
2002-12-01,2002,12,1,5.535
2003-01-01,2003,1,1,1.139
2003-02-01,2003,2,1,8.009
2003-03-01,2003,3,1,8.198
2003-04-01,2003,4,1,10.851
2003-05-01,2003,5,1,119.486
2003-06-01,2003,6,1,108.035
2003-07-01,2003,7,1,71.955
2003-08-01,2003,8,1,51.852
2003-09-01,2003,9,1,44.108
2003-10-01,2003,10,1,20.148
2003-11-01,2003,11,1,27.638
2003-12-01,2003,12,1,2.978
2004-01-01,2004,1,1,1.61
2004-02-01,2004,2,1,12.289
2004-03-01,2004,3,1,8.265
2004-04-01,2004,4,1,14.692
2004-05-01,2004,5,1,56.286
2004-06-01,2004,6,1,88.693
2004-07-01,2004,7,1,129.559
2004-08-01,2004,8,1,106.722
2004-09-01,2004,9,1,43.395
2004-10-01,2004,10,1,25.961
2004-11-01,2004,11,1,52.59
2004-12-01,2004,12,1,4.069
2005-01-01,2005,1,1,0.555
2005-02-01,2005,2,1,10.202
2005-03-01,2005,3,1,12.738
2005-04-01,2005,4,1,9.994
2005-05-01,2005,5,1,132.896
2005-06-01,2005,6,1,161.028
2005-07-01,2005,7,1,79.991
2005-08-01,2005,8,1,192.687
2005-09-01,2005,9,1,61.863
2005-10-01,2005,10,1,25.567
2005-11-01,2005,11,1,24.321
2005-12-01,2005,12,1,1.654
2006-01-01,2006,1,1,1.305
2006-02-01,2006,2,1,13.655
2006-03-01,2006,3,1,6.272
2006-04-01,2006,4,1,7.594
2006-05-01,2006,5,1,83.286
2006-06-01,2006,6,1,121.203
2006-07-01,2006,7,1,162.825
2006-08-01,2006,8,1,132.291
2006-09-01,2006,9,1,57.667
2006-10-01,2006,10,1,55.651
2006-11-01,2006,11,1,21.569
2006-12-01,2006,12,1,2.245
2007-01-01,2007,1,1,2.016
2007-02-01,2007,2,1,8.486
2007-03-01,2007,3,1,15.551
2007-04-01,2007,4,1,15.546
2007-05-01,2007,5,1,89.801
2007-06-01,2007,6,1,162.569
2007-07-01,2007,7,1,111.908
2007-08-01,2007,8,1,76.281
2007-09-01,2007,9,1,32.614
2007-10-01,2007,10,1,25.87
2007-11-01,2007,11,1,19.205
2007-12-01,2007,12,1,1.922
2008-01-01,2008,1,1,0.558
2008-02-01,2008,2,1,8.701
2008-03-01,2008,3,1,9.067
2008-04-01,2008,4,1,20.517
2008-05-01,2008,5,1,189.056
2008-06-01,2008,6,1,85.216
2008-07-01,2008,7,1,86.059
2008-08-01,2008,8,1,173.173
2008-09-01,2008,9,1,63.008
2008-10-01,2008,10,1,23.209
2008-11-01,2008,11,1,16.973
2008-12-01,2008,12,1,3.372
2009-01-01,2009,1,1,1.19
2009-02-01,2009,2,1,8.254
2009-03-01,2009,3,1,6.186
2009-04-01,2009,4,1,6.015
2009-05-01,2009,5,1,61.71
2009-06-01,2009,6,1,105.704
2009-07-01,2009,7,1,72.265
2009-08-01,2009,8,1,115.557
2009-09-01,2009,9,1,59.346
2009-10-01,2009,10,1,28.277
2009-11-01,2009,11,1,15.977
2009-12-01,2009,12,1,4.991
2010-01-01,2010,1,1,2.5
2010-02-01,2010,2,1,6.558
2010-03-01,2010,3,1,6.18
2010-04-01,2010,4,1,9.179
2010-05-01,2010,5,1,140.119
2010-06-01,2010,6,1,114.124
2010-07-01,2010,7,1,86.81
2010-08-01,2010,8,1,57.623
2010-09-01,2010,9,1,46.376
2010-10-01,2010,10,1,26.959
2010-11-01,2010,11,1,23.184
2010-12-01,2010,12,1,2.812
2011-01-01,2011,1,1,0.408
2011-02-01,2011,2,1,10.054
2011-03-01,2011,3,1,5.549
2011-04-01,2011,4,1,11.053
2011-05-01,2011,5,1,43.396
2011-06-01,2011,6,1,90.487
2011-07-01,2011,7,1,88.132
2011-08-01,2011,8,1,112.535
2011-09-01,2011,9,1,27.622
2011-10-01,2011,10,1,20.837
2011-11-01,2011,11,1,23.773
2011-12-01,2011,12,1,3.97
2012-01-01,2012,1,1,1.689
2012-02-01,2012,2,1,8.262
2012-03-01,2012,3,1,7.724
2012-04-01,2012,4,1,18.692
2012-05-01,2012,5,1,92.25
2012-06-01,2012,6,1,96.179
2012-07-01,2012,7,1,45.332
2012-08-01,2012,8,1,76.216
2012-09-01,2012,9,1,58.647
2012-10-01,2012,10,1,47.398
2012-11-01,2012,11,1,17.596
2012-12-01,2012,12,1,4.121
2013-01-01,2013,1,1,1.351
2013-02-01,2013,2,1,9.099
2013-03-01,2013,3,1,11.089
2013-04-01,2013,4,1,6.538
2013-05-01,2013,5,1,127.725
2013-06-01,2013,6,1,71.203
2013-07-01,2013,7,1,50.29
2013-08-01,2013,8,1,70.806
2013-09-01,2013,9,1,41.477
2013-10-01,2013,10,1,21.244
2013-11-01,2013,11,1,20.567
2013-12-01,2013,12,1,2.551
2014-01-01,2014,1,1,1.042
2014-02-01,2014,2,1,20.992
2014-03-01,2014,3,1,6.53
2014-04-01,2014,4,1,8.242
2014-05-01,2014,5,1,67.769
2014-06-01,2014,6,1,116.672
2014-07-01,2014,7,1,61.811
2014-08-01,2014,8,1,92.144
2014-09-01,2014,9,1,71.781
2014-10-01,2014,10,1,40.512
2014-11-01,2014,11,1,19.687
2014-12-01,2014,12,1,4.517
2015-01-01,2015,1,1,0.004
2015-02-01,2015,2,1,12.619
2015-03-01,2015,3,1,17.215
2015-04-01,2015,4,1,6.733
2015-05-01,2015,5,1,46.771
2015-06-01,2015,6,1,45.083
2015-07-01,2015,7,1,73.011
2015-08-01,2015,8,1,183.487
2015-09-01,2015,9,1,70.045
2015-10-01,2015,10,1,54.836
2015-11-01,2015,11,1,27.857
2015-12-01,2015,12,1,3.941
2016-01-01,2016,1,1,3.689
2016-02-01,2016,2,1,10.867
2016-03-01,2016,3,1,8.794
2016-04-01,2016,4,1,47.985
2016-05-01,2016,5,1,195.139
2016-06-01,2016,6,1,115.736
2016-07-01,2016,7,1,79.942
2016-08-01,2016,8,1,49.037
2016-09-01,2016,9,1,25.495
2016-10-01,2016,10,1,34.498
2016-11-01,2016,11,1,15.907
2016-12-01,2016,12,1,7.914
2017-01-01,2017,1,1,0.003
2017-02-01,2017,2,1,14.195
2017-03-01,2017,3,1,6.588
2017-04-01,2017,4,1,28.722
2017-05-01,2017,5,1,120.824
2017-06-01,2017,6,1,88.62
2017-07-01,2017,7,1,76.803
2017-08-01,2017,8,1,81.442
2017-09-01,2017,9,1,43.068
2017-10-01,2017,10,1,47.324
2017-11-01,2017,11,1,20.938
2017-12-01,2017,12,1,5.14
2018-01-01,2018,1,1,1.827
2018-02-01,2018,2,1,9.374
2018-03-01,2018,3,1,5.642
2018-04-01,2018,4,1,9.241
2018-05-01,2018,5,1,111.548
2018-06-01,2018,6,1,80.795
2018-07-01,2018,7,1,63.941
2018-08-01,2018,8,1,47.733
2018-09-01,2018,9,1,59.009
2018-10-01,2018,10,1,29.108
2018-11-01,2018,11,1,17.599
2018-12-01,2018,12,1,6.379
2019-01-01,2019,1,1,1.257
2019-02-01,2019,2,1,9.761
2019-03-01,2019,3,1,7.809
2019-04-01,2019,4,1,14.166
2019-05-01,2019,5,1,95.315
2019-06-01,2019,6,1,75.806
2019-07-01,2019,7,1,47.038
2019-08-01,2019,8,1,43.872
2019-09-01,2019,9,1,37.366
2019-10-01,2019,10,1,22.877
2019-11-01,2019,11,1,13.897
2019-12-01,2019,12,1,1.496
